[04-Jul-2017 15:20:12 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:20:43 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:20:43 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:21:07 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:21:39 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:21:39 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:27:29 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:28:02 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:28:02 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:29:11 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:29:42 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:29:42 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:56:08 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:56:40 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:56:40 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 15:59:34 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:00:06 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:00:06 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:01:46 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:01:48 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:01:48 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:01:48 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:01:48 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:02:13 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:10:13 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:10:47 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:10:47 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:17:15 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:17:48 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:17:48 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:18:21 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:18:53 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 16:18:54 UTC] PHP Warning:  Creating default object from empty value in /home/ubuntu/workspace/config.php on line 23
[04-Jul-2017 17:01:19 UTC] PHP Warning:  pg_query(): No PostgreSQL link opened yet in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 4
[04-Jul-2017 17:01:19 UTC] PHP Warning:  pg_query(): supplied resource is not a valid PostgreSQL link resource in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 4
[04-Jul-2017 17:01:38 UTC] PHP Warning:  pg_query(): No PostgreSQL link opened yet in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 4
[04-Jul-2017 17:01:38 UTC] PHP Warning:  pg_query(): supplied resource is not a valid PostgreSQL link resource in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 4
[04-Jul-2017 17:01:39 UTC] PHP Warning:  pg_query(): No PostgreSQL link opened yet in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 4
[04-Jul-2017 17:01:39 UTC] PHP Warning:  pg_query(): supplied resource is not a valid PostgreSQL link resource in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 4
[04-Jul-2017 17:01:55 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:01:57 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:01:59 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:01:59 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:04 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:04 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:04 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:04 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:05 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
